	node	betweeness	eigenvector
511	Lyndon B. Johnson	0.00017377717165152325	0.006599118885316813
512	Martin Luther King Jr.	0.0010919588702135912	0.013183071413516339
513	Jill Stein	0.0004923325921677752	0.027860531767858483
514	Evan McMullin	0.00010160172202646655	0.028725476968184845
515	Stein	5.379291975265644e-05	0.021047448350678306
516	McMullin	6.0371965574614055e-05	0.02039577003773574
517	Ross Perot	8.38489449671719e-05	0.021189945882687095
518	George HW Bush	1.941214537006294e-05	0.009666026582557712
519	Ralph Nader	4.82283064225428e-05	0.021673280682933962
520	George W Bush	0.00020580910876893239	0.015137705826752853
521	William Weld	4.9940682697852304e-05	0.011294979132434725
522	Hank Sheinkopf	0.0	0.004159223469008822
523	Mike McCurry	0.0	0.004159223469008822
524	McCurry	0.0	0.004159223469008822
525	Ron Faucheux	0.0	0.004159223469008822
526	John Weaver	0.0001111914232333404	0.018638733941328395
527	Sally Bradshaw	4.348784093038143e-05	0.011698285919966942
528	David Axelrod	0.0002950292072661222	0.0184184551757472
529	William O. Ritchie	0.0	0.0007054047607678317
530	Antonin Scalia:	0.0	0.0007054047607678317
531	Guevara	0.0	0.0007054047607678317
532	Ritchie	4.863039226702304e-06	0.002149495848845485
533	Brian Monahan	2.2291249087634944e-06	0.002504196987739883
534	Monahan	0.0	0.0007054047607678317
535	Austin	0.0001497531079173369	0.0068478832369083436
536	Jake Tapper	0.00036814293254506744	0.03960802971069219
537	McCain	0.0021261777100425564	0.05816528062848043
538	Kellyanne Conway	0.0003973453742183748	0.04753487032004464
539	Tom Bradley	0.0	0.0011799395509819511
540	George Deukmejian	0.0	0.0011799395509819511
541	the Donald Trump	0.0	0.0011799395509819511
542	Michael Wara	0.0	0.0032841370346929602
543	R-KY	9.853318421356426e-07	0.003996616327232603
544	Adele Morris	0.0	0.003272626215377772
545	David Doniger	0.0	0.003272626215377772
546	John Podesta	0.0005570758630692692	0.04098008974881551
547	David Victor	0.0	0.003272626215377772
548	Wara	0.0	0.003272626215377772
549	Ned Foley	1.3671310153750753e-06	0.0017585011551410799
550	Vanita Gupta	1.902726945293195e-05	0.0023074785499272647
551	Rasmussen	1.5636922564117112e-06	0.003941242416550219
552	Ben Rhodes	7.997986529748498e-05	0.004148926720760294
553	Valiollah Seif	0.0	0.0005573114714476421
554	Seif	0.0	0.0005573114714476421
555	Mahmoud Ahmadinejad	2.413770130237601e-05	0.0019288150472875727
556	Ali Akbar	0.0	0.0005573114714476421
557	Hashemi Rafsanjani	0.0	0.0005573114714476421
558	Khamenei	0.0004180875820973562	0.005681603960290306
559	Paula Jones	7.882319791345598e-05	0.02068648735084235
560	Kathleen Willey	2.689977089510435e-06	0.009372178044263378
561	Juanita Broaddrick	1.8188109226002753e-05	0.01545268560658316
562	Comey	0.00041709881461410645	0.020244483605566528
563	Howard Kurtz	0.0011458076041598044	0.03041912933275668
564	Jeff Merkley	5.77641946825914e-06	0.007028093743777726
565	Robert Menendez	9.210230215563055e-05	0.006485405715596477
566	Chris Coons	7.07920800297845e-05	0.01259162134499412
567	Ben Cardin	2.3688044592836664e-05	0.003376130523281369
568	Barack	9.418808740433319e-05	0.01077892757671874
569	Martin O’Malley	0.0006235959880858842	0.028205149970179262
570	O’Malley	2.1579728430343254e-05	0.002480069769587723
571	Mitch Stewart	7.85301227110124e-06	0.006168346303862826
572	Stewart	0.000876965811518342	0.009524444145963647
573	Ready for Hillary	0.0	0.003765832341096612
574	Craig T. Smith	0.0	0.003752631935924834
575	Susie Tompkins Buell	0.0	0.003752631935924834
576	Ann Lewis	2.3277501586308983e-06	0.004389159794541986
577	Jennifer M. Granholm	0.0	0.003752631935924834
578	Tracy Sefl	0.0	0.003752631935924834
579	Sefl	0.0	0.003765832341096612
580	Taj Magruder	0.0	0.003752631935924834
581	Haley Adams	0.0	0.003752631935924834
582	Smith	0.003182286394394772	0.02331554133400027
583	Harold Ickes	4.1978666848859905e-06	0.004098188924396956
584	Geoff Garin	4.064421772594919e-06	0.006357158764003296
585	Mark Penn	3.5741131300728747e-06	0.005512480814886521
586	Terry McAuliffe	0.0022472716244097833	0.04037478971911663
587	Garin	4.064421772594919e-06	0.006379521296196691
588	David Brock	7.113883597420677e-05	0.02250911464454347
589	Ready	5.222279438861958e-06	0.006226241521196637
590	Ronald Feldman	0.0	0.003752631935924834
591	John Edwards	4.118539618647886e-05	0.009233485832237128
592	Feldman	0.0	0.003752631935924834
593	Boko Haram	0.0021041378746183424	0.006063471933641722
594	Tony Perkins	6.439667165331087e-05	0.006202911027078547
595	Buffett	0.0	2.2286856493016104e-05
596	Larry Van Tuyl	0.0	2.2208656393778166e-05
597	Van Tuyl	0.0	2.2286856493016104e-05
598	Berkshire Hathaway	0.0	2.2208656393778166e-05
599	Federica Mogherini	9.389236278426701e-05	0.004420477509761438
600	Mogherini	3.840827996472676e-06	0.001432887655610179
601	William Branigin	0.0016760064072363719	0.0038353076461570754
602	Zarif	6.036576433147823e-06	0.0016359953627138749
603	Jason Linkins	0.0	1.7221228737690666e-06
604	"Sabrina Siddiqui

"	0.0	1.7221228737690666e-06
605	Downton Abbey	0.0	1.7221228737690666e-06
606	Aaron] Schock	0.0	1.7221228737690666e-06
607	Arthur Delaney	0.0	1.7221228737690666e-06
608	Happened	0.0	1.7221228737690666e-06
609	HuffPost Comedy's	0.0	1.7221228737690666e-06
610	HuffPost Politics'	0.0	1.7221228737690666e-06
611	HuffPost Live's	0.0013684163600533523	0.00047739762483173134
612	Clementa Pinckney	0.00027711830059509956	0.003334280599396316
613	Dylann Roof	0.0029039132758150858	0.010554763474564603
614	Norvel Goff	6.683524253572845e-05	0.0015540713303125698
615	Arthur Hurd	0.0	7.830685089350831e-05
616	Cynthia Hurd	5.351633107169752e-05	0.0016951952910120019
617	Hurd	1.4670604357974122e-05	0.0005320271121075557
618	Roof	6.428875729863495e-05	0.0017686392472555117
619	Maj	7.990460069712312e-06	0.00027874828388611903
620	Eric Watson	0.0	7.830685089350833e-05
621	Pinckney	0.00028714703136371335	0.002461144886150607
622	Marc	0.0002963044062072532	0.00650012385016243
623	Aidan	0.0	0.0062037767343777655
624	Hope	0.0	0.0062037767343777655
625	Michelle Obama	0.0015270097300926011	0.052845716135702936
626	Franklin Delano Roosevelt	1.2981579053326208e-05	0.010703555191169573
627	David Brown	6.749690015527239e-06	0.007664676046347333
628	Lady	6.765549439086189e-06	0.008350302979040467
629	Hugh	1.5509739592482943e-06	0.00770660687986692
630	Dorothy	1.8671775982502192e-06	0.007201341194763271
631	Methodist	4.5266469181435066e-07	0.006228218986053709
632	Anastasia Somoza	0.0	0.006203776734377766
633	Ryan Moore	0.0	0.006203776734377766
634	Lauren Manning	4.261949976072576e-06	0.007551259751287105
635	Debbie St. John	0.0	0.006203776734377766
636	John Dolan	0.0	0.006203776734377766
637	Joe Sweeney	0.0	0.006203776734377766
638	Lauren	0.0	0.006203776734377766
639	Donald	0.001411932599330512	0.05858900377192394
640	Captain Khan	4.49474682033559e-06	0.009550491794952353
641	Mike Pence	0.004661402315770385	0.06375795657464496
642	Jackie Kennedy	1.8671775982502192e-06	0.007201341194763271
643	Hamilton	0.0005486132738341279	0.019789755400505465
644	Dan Malloy	4.0468496202335075e-06	0.0010084399541035484
645	Mark Emmert	0.0	0.0002452490900121143
646	Scott Walker	0.005879227192856897	0.06315336496836164
647	Walker	0.0022802481726426414	0.038046031522316
648	Ali Abdollahi	6.015037689007477e-05	2.9915263757665208e-05
649	Peter Cook	0.0004595335403776594	0.0033118402884775413
650	Amir Ali Hajizadeh	0.0	2.6366143524861614e-05
651	Sajjil	0.0	2.6366143524861614e-05
652	Lucas Tomlinson	0.0011836290262188106	0.004125784551898222
653	Al Gore	0.001026613942808471	0.03633882606669924
654	Matt Bai	9.743613745189028e-07	0.006177556838930231
655	Joe	0.0005879290526886101	0.017869706715195867
656	Terry Gross	7.274562574414292e-07	0.004510627307892634
657	Jerry Brown	0.0014520111800470385	0.01743094800061602
658	Patty Murray	2.3872378529316362e-05	0.008470472177988894
659	Whither Paul Ryan	0.0	0.0023413045079269754
660	Janna	0.0	0.0023413045079269754
661	Boy	4.059478883505962e-06	0.006245189894424728
662	Jim Jones	1.7667614711639242e-05	0.004147380543206998
663	TPP	0.0005864815511033803	0.022961120405780227
664	Rohit Malpini	0.0	0.000566464222557439
665	Michael Froman	2.471161768317421e-05	0.0023896763200660677
666	Trevor Kincaid	0.0	0.000566464222557439
667	Heather Bresch	0.0	0.000566464222557439
668	Mylan	0.0	0.000566464222557439
669	K.J. Hertz	0.0	0.000566464222557439
670	Jay Taylor	0.0	0.000566464222557439
671	Taylor	0.00026522861163301415	0.0032974880890053416
672	Kincaid	0.0	0.000566464222557439
673	Gray	0.0036332571179809587	0.010315574519121138
674	Kevin Rector	0.0	0.00017676208395472887
675	Kevin Moore	0.0	0.00017676208395472887
676	Moore	0.002832393869239095	0.014911338751625744
677	Batts	0.00010006313172296335	0.001441755917600071
678	Davis	0.0037700051024936007	0.015634917296957908
679	Allen	0.0006340559121560369	0.007583747015237211
680	WBAL	0.0	0.00017676208395472887
681	David Sweat	0.000176133491477048	0.0012906539725626941
682	Joyce Mitchell	9.152527480057246e-05	0.0011812479125497056
683	Richard Matt	0.000176133491477048	0.0012906539725626941
684	Andrew Wylie	4.155963216233204e-05	0.0010161647636800965
685	Charles Guess	5.528362742486522e-05	0.0008161657494117334
686	Matt	0.0012010435984500358	0.0028311040357125376
687	Colleen Cringle	0.0	0.0001595008743390054
688	Andrew Cuomo	0.0019389137958059474	0.016362584393625555
689	Cuomo	0.0006620602852813477	0.011276859418223997
690	hacksaw	1.1964267167469728e-05	0.0009322583059655282
691	William Rickerson	0.0	0.00015950087433900539
692	Matt bent	0.0	0.00015950087433900539
693	Rickerson	0.0	0.00015950087433900539
694	Kevin Tarsia	6.969924589491906e-05	0.0008586672131335384
695	Legalizing marijuana	0.0	0.0014106744480105215
696	Lose	0.0	0.0014106744480105215
697	Matt Bevin	8.362929513333164e-05	0.010600193684651659
698	Jack Conway	1.4971707797140877e-05	0.0027266956307533895
699	Steve Beshear	3.7675682770286626e-05	0.0020093266106017563
700	Bevin	4.864476397279822e-05	0.0037867584254398495
701	John Bel Edwards	8.967371733153876e-06	0.0062122042321391445
702	David Vitter	3.810210707735046e-05	0.007201159817619723
703	Vitter	3.1788303362879455e-05	0.006637890434432432
704	Deborah Palfrey	0.0	0.0014106744480105215
705	Palfrey	0.0	0.0014106744480105215
706	Phil Bryant	0.00021911115682938772	0.005068143668290672
707	Robert Gray	6.208016335687212e-06	0.002466116350449378
708	Proposition F	0.0	0.0014106744480105215
709	Joseph M. Kyrillos Jr.	0.0	0.0021117004229506994
710	Woody Johnson	3.335664383790398e-05	0.008865807165165248
711	Thomas H. Kean Sr.	1.3579701480630063e-05	0.006034939916301247
712	Kean	1.3579701480630063e-05	0.006034939916301247
713	Kenneth G. Langone	1.3579701480630063e-05	0.006034939916301247
714	Finn Wentworth	0.0	0.0021117004229506994
715	Jerry Langer	0.0	0.0021117004229506994
716	Todd	0.0004433194075503883	0.014767515173359077
717	Jon Hanson	0.0	0.0021117004229506994
718	Hanson	0.0	0.0021117004229506994
719	Thomas C. Foley	0.0	0.0021117004229506994
720	Spencer Zwick	1.7876924570880275e-05	0.008889681907885165
721	Kyrillos	0.0	0.0021117004229506994
722	Zwick	0.0	0.0021117004229506994
723	Lawrence E. Bathgate II	0.0	0.0021117004229506994
724	Bathgate	0.0	0.002119129055854655
725	Jerry Jones	0.0	0.0021117004229506994
726	Hilary Clinton	4.415871361263999e-06	0.0054492944663217194
727	Linda Feldmann	2.931020336156404e-06	0.0038029264778599394
728	Norman Solomon	0.0	0.0026419252042906584
729	Solomon	1.3136745438181249e-06	0.0030967160716998524
730	Courtney Rowe	0.0	0.0026419252042906584
731	Summer Zervos	1.6096948579836914e-06	0.005843883920509089
732	Zervos	1.6096948579836914e-06	0.005864440690691575
733	Gloria Allred	6.984885852651337e-09	0.0033284756638198936
734	John Barry	0.0	0.0033071823388041723
735	Barry	1.6318134194067827e-05	0.003934588095151441
736	Kristin Anderson	1.4372718361686105e-06	0.004461302912699975
737	Hope Hicks	5.276254262220394e-05	0.008972701372620106
738	Bill Clinton's	0.0003371352439947915	0.021982940715728306
739	Carlos Slim	0.00013377191581540035	0.01794120002329664
740	Mindy McGillivray	1.6096948579836914e-06	0.005843883920509089
741	Vince Foster	1.3408494112724155e-05	0.01319472173237264
742	Chris Stevens	3.6450320122241634e-05	0.0113327759715195
743	Hill	0.000654581510246861	0.020489331335038722
744	Karl Rove	0.0002561620685344811	0.01928480039314687
745	Benghazi	0.000332392065706227	0.02206027730163579
746	Glenn Thrush	1.1557001100477382e-05	0.008361734588221509
747	Maggie Haberman	7.48588993249012e-05	0.037980948297040476
748	Ken Vogel	0.0	0.005224836833212932
749	David Axelrod's	1.4268588608023312e-05	0.0058971905200117065
750	Susan Rice	0.0003311343837429285	0.009405415973274439
751	Rice	0.001863706270110209	0.02101523117227011
752	Maureen Dowd	0.00029731537330445656	0.018925364329683083
753	Ed Muskie	0.0	0.005224836833212932
754	Fallujah	7.6063673911925515e-06	0.00017118851840992348
755	Qasem Soleimani	1.2620304280709434e-05	0.0007686634284943069
756	Yahya Rasool	0.0	6.0634367172403446e-05
757	Ralph Peters	0.0	6.0634367172403446e-05
758	Peters	0.0002094725861695223	0.005367652478943605
759	Haider al-Abadi	0.00018591640098551581	0.00387765759306179
760	Saddam Hussein's	0.00020375594686877305	0.0006465589487043411
761	Anthony M. Kennedy	7.086213078564842e-05	0.006401832359530143
762	Lawrence	4.271955673601611e-05	0.0047691776789865565
763	Romer	0.0	0.0011401274008182001
764	Evans	0.0004944263562409857	0.002136519822353497
765	John G. Roberts Jr.	0.0002997675871021663	0.006001280171443547
766	Clarence Thomas	0.001016998182029115	0.012625098459812712
767	Samuel A. Alito Jr.	0.00022328528818753798	0.005956030787607146
768	Paul M. Smith	0.0	0.0011361296805554458
769	Allison Orr Larsen	0.0	0.0011361296805554458
770	William	0.00010642635516385068	0.004834881102692775
771	Mary	0.0014606757111703228	0.008765692592101387
772	Michael Dorf	3.3865424713119933e-05	0.0012514844848872163
773	Edward Whelan	1.420706988217161e-05	0.002385653128709628
774	Sandra Day O’Connor	0.0	0.0011361296805554458
775	Robert Bork	5.024451280680032e-05	0.005677628776851351
776	Bork	1.4132257952030705e-05	0.002709498701568672
777	Dorf	0.0	0.0011361296805554458
778	Frank J. Colucci	0.0	0.0011361296805554458
779	Hardwick	0.0	0.0011361296805554458
780	Colucci	0.0	0.0011361296805554458
781	Robert J. Shelby	0.0	0.0011361296805554458
782	George	0.00020811211207758386	0.013870625276415721
783	James Baker	1.1309546120256522e-05	0.003718583159158494
784	Paul Wolfowitz	1.0717533690606293e-05	0.0035346679430493305
785	Wolfowitz	2.1987265930353548e-06	0.0054632409165688
786	Dick Cheney	0.0009904167101038588	0.03197135501224159
787	Donald Rumsfeld	3.0216596896327887e-05	0.004410686972328395
788	Donald Trump’s	0.0012742277365924484	0.04230899966248013
789	Ted Nugent	3.4404945740126046e-06	0.0036155479839499296
790	Eli Chomsky	0.0	0.002011012000214899
791	Joe Lieberman	8.899855075272077e-06	0.003302853138935233
792	Gilad Shalit	0.0	0.002011012000214899
793	Chomsky	0.0	0.002018085054292315
794	Jerry Greenwald	0.0	0.002011012000214899
795	Naomi Klass Mauer	0.0	0.002011012000214899
796	Dennis Rapps	0.0	0.002011012000214899
797	Jason Maoz	0.0	0.002011012000214899
798	Vladimir Putin	0.006910872725173377	0.05237097146276947
799	Putin	0.0050483173538587965	0.03985401144117804
800	Jared Kushner	2.1783757295465507e-06	0.004424873337010823
801	Eric Van	5.383026327639036e-05	0.0009458915227490382
802	Sypt	5.383026327639036e-05	0.0009492193163091934
803	Charles Michel	0.0007753323657010806	0.0021748140080026907
804	Hal-Vilvoorde	0.0	0.00010547768846171016
805	Amedy Coulibaly	0.0005742525958303898	0.0022589289688187478
806	Coulibaly	0.00017084239966806835	0.002119807824567791
807	Cherif	2.7739019200508266e-05	0.0016781080056284094
808	Said Kouachi	0.00012436769565764508	0.0020216074828817788
809	Hayat Boumeddiene	2.357902038964446e-05	0.001036943172084253
810	Prophet Muhammad	2.357902038964446e-05	0.0010333076019517365
811	Christopher Stevens	3.268981704222245e-05	0.009929626712241032
812	Panetta	0.0	0.0014349316393457467
813	Jeremy Bash	1.0873764637494315e-05	0.003980122048605704
814	Sean Smith	5.53159518124945e-06	0.004145173591548729
815	Ty Woods	0.0	0.0014299020238445921
816	Glen Doherty	0.0	0.0014299020238445921
817	Bash	2.081535690115918e-05	0.009881325620983223
818	Jacob Sullivan	1.0873764637494315e-05	0.003980122048605704
819	Wendy Sherman	2.627765137985974e-05	0.0042439987239694275
820	Matt Wolking	0.0	0.0014299020238445921
821	Wolking	0.0	0.0014299020238445921
822	Jake Sullivan’s	0.0	0.0014299020238445921
823	Bentley	0.0003615149327652179	0.004177067337592628
824	Jim McClendon	0.0	1.4745892141616523e-05
825	Carey	0.0	1.4745892141616523e-05
826	Steve King	0.00034760780708718647	0.02843267155984952
827	Don	2.6029479860022656e-05	0.009014059135361201
828	Reince Priebus	0.0013153570654385782	0.060178856576819706
829	Stephen Bannon	9.219849455744034e-05	0.032627759300594604
830	Richard Burr	0.0002650670668824961	0.0463892195764622
831	Barbara	7.47663328832768e-05	0.023027523161330162
832	Mrs Clinton	1.6265461174483548e-05	0.010297907401136617
833	Mrs Bush's	0.0	0.0012741557738467262
834	Laura Bush	0.000164423336712104	0.007400244622494777
835	George Washington University	1.1507707069468217e-05	0.0038594278847422898
836	Orin Kerr	0.0	0.0006758267534200192
837	Gabe Roth	0.0	0.0006758267534200192
838	Thomas Merrill	0.0	0.0006758267534200192
839	Nancy Worley	0.0	0.0031546290920569393
840	Michael Briggs	5.325831375973499e-05	0.016776969104653924
841	Briggs	4.909219029662116e-06	0.005318538700418124
842	Kristen Elliott	0.0	0.0031546290920569393
843	Patrick Bryant	0.0	0.0031546290920569393
844	Pelosi	0.0003035368533185842	0.01787337635361204
845	Jason Miller	6.080775397755237e-05	0.0196140030967562
846	Miller	0.0035817977177965907	0.027376538910512675
847	James Asher	6.389184956619279e-06	0.007665026318252095
848	Sidney Blumenthal	5.49465798512523e-05	0.013489858605873404
